RIGOL:DG5:CSV DATA FILE
TYPE:Arb
AMP:6.000000 Vpp
PERIOD:0.389120 S
DOTS:16384
MODE:Normal
AFG Frequency:2.569901
AWG N:0
x,y[V]
,0.217372
,0.207197
,0.208327
,0.204172
,0.194771
,0.187955
,0.185500
,0.170618
,0.179388
,0.173666
,0.159143
,0.158890
,0.146193
,0.141276
,0.141664
,0.132417
,0.123767
,0.097418
,0.085985
,0.073721
,0.070919
,0.060812
,0.059965
,0.055331
,0.049133
,0.034207
,0.015831
,0.025513
,0.009781
,0.000196
,0.001656
,0.000000
,0.018403
,0.041701
,0.077013
,0.112939
,0.197528
,0.320554
,0.487108
,0.699988
,0.971126
,1.258208
,1.539594
,1.765526
,1.939471
,2.028938
,2.034800
,2.017709
,1.942889
,1.849077
,1.802995
,1.807974
,1.877363
,1.982616
,2.099022
,2.216205
,2.302620
,2.383434
,2.446425
,2.538025
,2.638529
,2.761872
,2.870749
,2.980779
,3.000000
,2.955231
,2.875414
,2.774472
,2.668076
,2.595933
,2.529078
,2.481785
,2.439925
,2.377511
,2.308756
,2.216729
,2.134084
,2.047080
,1.979664
,1.898145
,1.828131
,1.758598
,1.676241
,1.617244
,1.542383
,1.468699
,1.411883
,1.353657
,1.307546
,1.267977
,1.200371
,1.159415
,1.113999
,1.084580
,1.043125
,1.008883
,0.982180
,0.943780
,0.922977
,0.910318
,0.897075
,0.873733
,0.865882
,0.858085
,0.845469
,0.844141
,0.847414
,0.838290
,0.829710
,0.835657
,0.828006
,0.818957
,0.814157
,0.804806
,0.810756
,0.814057
,0.819138
,0.818185
,0.826149
,0.811565
,0.816124
,0.811190
,0.814155
,0.822939
,0.805038
,0.817110
,0.808534
,0.801399
,0.806834
,0.814840
,0.802244
,0.796049
,0.796995
,0.796848
,0.794423
,0.791237
,0.798298
,0.784986
,0.774567
,0.775288
,0.785053
,0.775414
,0.768955
,0.762725
,0.753881
,0.744500
,0.730900
,0.745802
,0.731288
,0.725126
,0.726871
,0.719171
,0.720104
,0.687291
,0.675041
,0.664886
,0.661940
,0.650497
,0.631538
,0.630073
,0.623279
,0.606960
,0.594106
,0.583871
,0.579472
,0.570562
,0.558333
,0.547987
,0.546708
,0.537623
,0.532007
,0.523877
,0.521006
,0.514486
,0.494546
,0.501679
,0.488915
,0.500554
,0.502880
,0.495056
,0.490268
,0.497956
,0.475872
,0.478680
,0.494516
,0.477308
,0.480719
,0.476808
,0.491073
,0.480065
,0.481072
,0.478073
,0.472299
,0.475178
,0.451014
,0.450682
,0.437181
,0.432923
,0.418195
,0.410041
,0.415652
,0.406581
,0.405014
,0.398904
,0.391915
,0.395258
,0.386123
,0.372889
,0.373688
,0.378737
,0.366185
,0.366777
,0.361238
,0.355838
,0.350723
,0.342817
,0.352232
,0.349385
,0.339046
,0.334067
,0.337431
,0.331026
,0.312145
,0.320079
,0.313990
,0.319388
,0.326003
,0.316243
,0.325039
,0.312280
,0.313423
,0.314836
,0.307458
,0.317427
,0.317518
,0.311225
,0.299726
,0.283633
,0.282914
,0.274185
,0.277432
,0.282945
,0.259336
,0.276823
,0.280229
,0.268858
,0.273697
,0.271028
,0.277182
,0.266168
,0.260169
,0.262910
,0.260352
,0.267965
,0.250897
,0.261317
,0.261315
,0.261312
,0.261309
,0.261306
,0.261304
,0.261301
,0.261298
,0.261295
,0.261293
,0.261290
,0.261287
,0.261285
,0.261282
,0.261279
,0.261276
,0.261274
,0.261271
,0.261268
,0.261265
,0.261263
,0.261260
,0.261257
,0.261255
,0.261252
,0.261249
,0.261246
,0.261244
,0.261241
,0.261238
,0.261235
,0.261233
,0.261230
,0.261227
,0.261225
,0.261222
,0.261219
,0.261216
,0.261214
,0.261211
,0.261208
,0.261206
,0.261203
,0.261200
,0.261197
,0.261195
,0.261192
,0.261189
,0.261186
,0.261184
,0.261181
,0.261178
,0.261176
,0.261173
,0.261170
,0.261167
,0.261165
,0.261162
,0.261159
,0.261156
,0.261154
,0.261151
,0.261148
,0.261146
,0.261143
,0.261140
,0.261137
,0.261135
,0.261132
,0.261129
,0.261127
,0.261124
,0.261121
,0.261118
,0.261116
,0.261113
,0.261110
,0.261107
,0.261105
,0.261102
,0.261099
,0.261097
,0.261094
,0.261091
,0.261088
,0.261086
,0.261083
,0.261080
,0.261077
,0.261075
,0.261072
,0.261069
,0.261067
,0.261064
,0.261061
,0.261058
,0.261056
,0.261053
,0.261050
,0.261047
,0.261045
,0.261042
,0.261039
,0.261037
,0.261034
,0.261031
,0.261028
,0.261026
,0.261023
,0.261020
,0.261018
,0.261015
,0.261012
,0.261009
,0.261007
,0.261004
,0.261001
,0.260998
,0.260996
,0.260993
,0.260990
,0.260988
,0.260985
,0.260982
,0.260979
,0.260977
,0.260974
,0.260971
,0.260968
,0.260966
,0.260963
,0.260960
,0.260958
,0.260955
,0.260952
,0.260949
,0.260947
,0.260944
,0.260941
,0.260938
,0.260936
,0.260933
,0.260930
,0.260928
,0.260925
,0.260922
,0.260919
,0.260917
,0.260914
,0.260911
,0.260909
,0.260906
,0.260903
,0.260900
,0.260898
,0.260895
,0.260892
,0.260889
,0.260887
,0.260884
,0.260881
,0.260879
,0.260876
,0.260873
,0.260870
,0.260868
,0.260865
,0.260862
,0.260859
,0.260857
,0.260854
,0.260851
,0.260849
,0.260846
,0.260843
,0.260840
,0.260838
,0.260835
,0.260832
,0.260830
,0.260827
,0.260824
,0.260821
,0.260819
,0.260816
,0.260813
,0.260810
,0.260808
,0.260805
,0.260802
,0.260800
,0.260797
,0.260794
,0.260791
,0.260789
,0.260786
,0.260783
,0.260780
,0.260778
,0.260775
,0.260772
,0.260770
,0.260767
,0.260764
,0.260761
,0.260759
,0.260756
,0.260753
,0.260750
,0.260748
,0.260745
,0.260742
,0.260740
,0.260737
,0.260734
,0.260731
,0.260729
,0.260726
,0.260723
,0.260721
,0.260718
,0.260715
,0.260712
,0.260710
,0.260707
,0.260704
,0.260701
,0.260699
,0.260696
,0.260693
,0.260691
,0.260688
,0.260685
,0.260682
,0.260680
,0.260677
,0.260674
,0.260671
,0.260669
,0.260666
,0.260663
,0.260661
,0.260658
,0.260655
,0.260652
,0.260650
,0.260647
,0.260644
,0.260641
,0.260639
,0.260636
,0.260633
,0.260631
,0.260628
,0.260625
,0.260622
,0.260620
,0.260617
,0.260614
,0.260612
,0.260609
,0.260606
,0.260603
,0.260601
,0.260598
,0.260595
,0.260592
,0.260590
,0.260587
,0.260584
,0.260582
,0.260579
,0.260576
,0.260573
,0.260571
,0.260568
,0.260565
,0.260562
,0.260560
,0.260557
,0.260554
,0.260552
,0.260549
,0.260546
,0.260543
,0.260541
,0.260538
,0.260535
,0.260533
,0.260530
,0.260527
,0.260524
,0.260522
,0.260519
,0.260516
,0.260513
,0.260511
,0.260508
,0.260505
,0.260503
,0.260500
,0.260497
,0.260494
,0.260492
,0.260489
,0.260486
,0.260483
,0.260481
,0.260478
,0.260475
,0.260473
,0.260470
,0.260467
,0.260464
,0.260462
,0.260459
,0.260456
,0.260453
,0.260451
,0.260448
